"name","year","quarter","count"
"OpenSCAD","2015","4","1073"
"Logos","2015","4","1007"
"Ada","2015","4","969"
"API Blueprint","2015","4","957"
"Cucumber","2015","4","955"
"LiveScript","2015","4","941"
"Coq","2015","4","939"
"Nix","2015","4","909"
"Xtend","2015","4","901"
"OpenEdge ABL","2015","4","891"
"Standard ML","2015","4","890"
"Forth","2015","4","817"
"Ceylon","2015","4","807"
"GAP","2015","4","778"
"FreeMarker","2015","4","763"
"GDScript","2015","4","763"
"Max","2015","4","724"
"GLSL","2015","4","697"
"Pure Data","2015","4","680"
"SQLPL","2015","4","645"
"Protocol Buffer","2015","4","608"
"AGS Script","2015","4","602"
"NSIS","2015","4","592"
"Eiffel","2015","4","583"
"Xojo","2015","4","535"
"Red","2015","4","497"
"LLVM","2015","4","489"
"M4","2015","4","481"
"IDL","2015","4","477"
"Bluespec","2015","4","455"
"SMT","2015","4","451"
"PAWN","2015","4","449"
"XQuery","2015","4","406"
"LabVIEW","2015","4","395"
"1C Enterprise","2015","4","394"
"ABAP","2015","4","348"
"SuperCollider","2015","4","346"
"Nemerle","2015","4","337"
"Smali","2015","4","325"
"Papyrus","2015","4","319"
"AutoIt","2015","4","315"
"Isabelle","2015","4","306"
"Propeller Spin","2015","4","304"
"Mercury","2015","4","303"
"Idris","2015","4","288"
"Gnuplot","2015","4","285"
"X10","2015","4","283"
"AppleScript","2015","4","282"
"Rebol","2015","4","254"
"SystemVerilog","2015","4","246"
"Agda","2015","4","244"
"ANTLR","2015","4","240"
"Thrift","2015","4","235"
"ATS","2015","4","226"
"Yacc","2015","4","219"
"Liquid","2015","4","217"
"Stata","2015","4","204"
"Monkey","2015","4","203"
"Awk","2015","4","198"
"Objective-J","2015","4","192"
"Mako","2015","4","189"
"RAML","2015","4","188"
"Modelica","2015","4","174"
"Factor","2015","4","170"
"Logtalk","2015","4","170"
"CartoCSS","2015","4","161"
"Lex","2015","4","148"
"SAS","2015","4","142"
"Hy","2015","4","141"
"nesC","2015","4","133"
"Squirrel","2015","4","127"
"M","2015","4","118"
"Slash","2015","4","115"
"LilyPond","2015","4","115"
"Inno Setup","2015","4","113"
"POV-Ray SDL","2015","4","111"
"QMake","2015","4","110"
"Scilab","2015","4","108"
"XProc","2015","4","104"
"Click","2015","4","101"
"AMPL","2015","4","100"
"JavaScript","2016","1","1578764"
"Python","2016","1","961723"
"Java","2016","1","824448"
"PHP","2016","1","609507"
"HTML","2016","1","601936"
"C++","2016","1","500143"
"CSS","2016","1","465041"
"C","2016","1","387434"
"Ruby","2016","1","378317"
"C#","2016","1","304052"
"Shell","2016","1","284185"
"Go","2016","1","240378"
"Objective-C","2016","1","92582"
"Swift","2016","1","87647"
"Scala","2016","1","75923"
"TypeScript","2016","1","72616"
"Lua","2016","1","63932"
"Rust","2016","1","61921"
"Haskell","2016","1","50440"
"CoffeeScript","2016","1","44089"
"Jupyter Notebook","2016","1","40031"
"Perl","2016","1","37945"
"Clojure","2016","1","33999"
"R","2016","1","31928"
"VimL","2016","1","26518"
"TeX","2016","1","25214"
"Emacs Lisp","2016","1","19642"
"Makefile","2016","1","19628"
"Matlab","2016","1","17490"
"Groovy","2016","1","17329"
"Julia","2016","1","16815"
"PowerShell","2016","1","15050"
"Erlang","2016","1","14297"
"Elixir","2016","1","13677"
"OCaml","2016","1","13659"
"Kotlin","2016","1","12962"
"Puppet","2016","1","11162"
"F#","2016","1","9949"
"Visual Basic","2016","1","9562"
"Arduino","2016","1","9294"
"FORTRAN","2016","1","7490"
"DM","2016","1","7160"
"Assembly","2016","1","6924"
"Dart","2016","1","6412"
"CMake","2016","1","5616"
"PLpgSQL","2016","1","5593"
"Pascal","2016","1","5427"
"XSLT","2016","1","5245"
"Eagle","2016","1","5150"
"Processing","2016","1","5096"
"Groff","2016","1","5042"
"Common Lisp","2016","1","4990"
"D","2016","1","4648"
"Elm","2016","1","4554"
"Haxe","2016","1","4469"
"Vala","2016","1","4175"
"Batchfile","2016","1","4160"
"Perl6","2016","1","4116"
"ApacheConf","2016","1","3897"
"Scheme","2016","1","3775"
"GCC Machine Description","2016","1","3361"
"QML","2016","1","3204"
"BitBake","2016","1","3062"
"Nix","2016","1","2864"
"SourcePawn","2016","1","2689"
"ColdFusion","2016","1","2585"
"Smalltalk","2016","1","2548"
"ActionScript","2016","1","2529"
"Web Ontology Language","2016","1","2516"
"KiCad","2016","1","2487"
"Crystal","2016","1","2297"
"Apex","2016","1","2256"
"Racket","2016","1","2248"
"PureScript","2016","1","2226"
"Nginx","2016","1","2143"
"Mathematica","2016","1","2065"
"HCL","2016","1","2010"
"PLSQL","2016","1","2001"
"SQF","2016","1","1860"
"ASP","2016","1","1855"
"Nimrod","2016","1","1854"
"Verilog","2016","1","1771"
"Tcl","2016","1","1755"
"VHDL","2016","1","1694"
"ooc","2016","1","1626"
"SaltStack","2016","1","1594"
"OpenSCAD","2016","1","1593"
"Prolog","2016","1","1585"
"AutoHotkey","2016","1","1574"
"GLSL","2016","1","1432"
"Cucumber","2016","1","1418"
"Cuda","2016","1","1368"
"OpenEdge ABL","2016","1","1359"
"Game Maker Language","2016","1","1342"
"GAP","2016","1","1333"
"Vue","2016","1","1332"
"Smarty","2016","1","1331"
"Standard ML","2016","1","1294"
"Objective-C++","2016","1","1285"
"PostScript","2016","1","1205"
"API Blueprint","2016","1","1192"
"M4","2016","1","1041"
"Coq","2016","1","926"
"LiveScript","2016","1","901"
"GDScript","2016","1","883"
"Xtend","2016","1","876"
"Ada","2016","1","845"
"Ceylon","2016","1","832"
"Logos","2016","1","773"
"Max","2016","1","762"
"NSIS","2016","1","742"
"AutoIt","2016","1","733"
"RobotFramework","2016","1","700"
"FreeMarker","2016","1","683"
"Protocol Buffer","2016","1","653"
"Forth","2016","1","648"
"Hack","2016","1","613"
"ABAP","2016","1","601"
"Squirrel","2016","1","571"
"SQLPL","2016","1","548"
"Bluespec","2016","1","505"
"LabVIEW","2016","1","486"
"Red","2016","1","482"
"XQuery","2016","1","465"
"DIGITAL Command Language","2016","1","465"
"1C Enterprise","2016","1","462"
"Isabelle","2016","1","446"
"Objective-J","2016","1","443"
"Pure Data","2016","1","443"
"SAS","2016","1","442"
"SystemVerilog","2016","1","436"
"Factor","2016","1","431"
"PAWN","2016","1","411"
"AppleScript","2016","1","383"
"Smali","2016","1","380"
"Nemerle","2016","1","379"
"SuperCollider","2016","1","365"
"MoonScript","2016","1","362"
"Stata","2016","1","351"
"AGS Script","2016","1","349"
"Rebol","2016","1","347"
"Eiffel","2016","1","337"
"Awk","2016","1","313"
"Papyrus","2016","1","298"
"Liquid","2016","1","287"
"LilyPond","2016","1","283"
"IDL","2016","1","282"
"Lex","2016","1","277"
"NetLogo","2016","1","274"
"Agda","2016","1","273"
"Thrift","2016","1","269"
"Yacc","2016","1","255"
"nesC","2016","1","250"
"UnrealScript","2016","1","245"
"Gnuplot","2016","1","235"
"Mercury","2016","1","231"
"SMT","2016","1","225"
"Scilab","2016","1","211"
"xBase","2016","1","208"
"Modelica","2016","1","204"
"Xojo","2016","1","196"
"Logtalk","2016","1","191"
"Lean","2016","1","185"
"Idris","2016","1","181"
"RAML","2016","1","176"
"X10","2016","1","155"
"Inform 7","2016","1","155"
"FLUX","2016","1","142"
"Propeller Spin","2016","1","136"
"Ren'Py","2016","1","134"
"Pan","2016","1","134"
"HLSL","2016","1","134"
"Mako","2016","1","124"
"QMake","2016","1","117"
"Hy","2016","1","116"
"ATS","2016","1","109"
"LLVM","2016","1","109"
"M","2016","1","108"
"CartoCSS","2016","1","104"
"POV-Ray SDL","2016","1","104"
"Frege","2016","1","104"
"Zephir","2016","1","103"
"JavaScript","2016","2","1599304"
"Python","2016","2","976089"
"Java","2016","2","831521"
"HTML","2016","2","653297"
"PHP","2016","2","611914"
"C++","2016","2","497678"
"CSS","2016","2","442065"
"C","2016","2","358351"
"Ruby","2016","2","315400"
"C#","2016","2","278512"
"Shell","2016","2","263568"
"Go","2016","2","234116"
"TypeScript","2016","2","94062"
"Objective-C","2016","2","93860"
"Swift","2016","2","87386"
"Scala","2016","2","68476"
"Rust","2016","2","54817"
"Lua","2016","2","53774"
"Haskell","2016","2","50377"
"Jupyter Notebook","2016","2","44734"
"CoffeeScript","2016","2","40850"
"Perl","2016","2","34866"
"R","2016","2","32910"
"Clojure","2016","2","31363"
"VimL","2016","2","23848"
"TeX","2016","2","23332"
"Groovy","2016","2","20668"
"Matlab","2016","2","19733"
"Makefile","2016","2","18846"
"Julia","2016","2","18470"
"PowerShell","2016","2","15806"
"Emacs Lisp","2016","2","14820"
"Kotlin","2016","2","14588"
"Erlang","2016","2","13565"
"OCaml","2016","2","13412"
"Elixir","2016","2","12595"
"Arduino","2016","2","10203"
"Visual Basic","2016","2","10130"
"F#","2016","2","9386"
"Puppet","2016","2","8667"
"DM","2016","2","7680"
"FORTRAN","2016","2","7370"
"Assembly","2016","2","6673"
"PLpgSQL","2016","2","6613"
"CMake","2016","2","5862"
"Eagle","2016","2","5633"
"Dart","2016","2","5432"
"Batchfile","2016","2","5251"
"Groff","2016","2","4925"
"Common Lisp","2016","2","4740"
"XSLT","2016","2","4708"
"Pascal","2016","2","4585"
"Elm","2016","2","4227"
"D","2016","2","4216"
"Scheme","2016","2","4011"
"ApacheConf","2016","2","4002"
"Perl6","2016","2","3894"
"Vue","2016","2","3416"
"Haxe","2016","2","3403"
"Nginx","2016","2","3368"
"Vala","2016","2","3333"
"SQF","2016","2","3332"
"Processing","2016","2","3116"
"Web Ontology Language","2016","2","3088"
"KiCad","2016","2","3075"
"QML","2016","2","2983"
"GCC Machine Description","2016","2","2895"
"Smalltalk","2016","2","2860"
"Apex","2016","2","2858"
"Nix","2016","2","2733"
"ColdFusion","2016","2","2509"
"Tcl","2016","2","2342"
"Prolog","2016","2","2337"
"GAP","2016","2","2326"
"BitBake","2016","2","2268"
"SourcePawn","2016","2","2237"
"ActionScript","2016","2","2227"
"Crystal","2016","2","2188"
"VHDL","2016","2","2177"
"Mathematica","2016","2","2172"
"PureScript","2016","2","2172"
"Verilog","2016","2","2047"
"PLSQL","2016","2","1976"
"HCL","2016","2","1947"
"GLSL","2016","2","1810"
"Nimrod","2016","2","1719"
"Racket","2016","2","1719"
"SaltStack","2016","2","1703"
"PostScript","2016","2","1627"
"ASP","2016","2","1524"
"Ada","2016","2","1518"
"Coq","2016","2","1514"
"Cuda","2016","2","1511"
"Objective-C++","2016","2","1480"
"AutoHotkey","2016","2","1342"
"Game Maker Language","2016","2","1294"
"GDScript","2016","2","1247"
"M4","2016","2","1245"
"Xtend","2016","2","1245"
"Smarty","2016","2","1224"
"Smali","2016","2","1192"
"OpenSCAD","2016","2","1164"
"Standard ML","2016","2","1163"
"Logos","2016","2","1120"
"OpenEdge ABL","2016","2","1080"
"Ceylon","2016","2","997"
"Cucumber","2016","2","940"
"API Blueprint","2016","2","905"
"ooc","2016","2","820"
"RobotFramework","2016","2","816"
"PAWN","2016","2","756"
"AutoIt","2016","2","732"
"Protocol Buffer","2016","2","679"
"DIGITAL Command Language","2016","2","609"
"SuperCollider","2016","2","573"
"FreeMarker","2016","2","569"
"ABAP","2016","2","547"
"Red","2016","2","516"
"Max","2016","2","513"
"SQLPL","2016","2","506"
"AGS Script","2016","2","505"
"Bluespec","2016","2","493"
"Isabelle","2016","2","485"
"Eiffel","2016","2","484"
"Xojo","2016","2","476"
"NSIS","2016","2","435"
"Factor","2016","2","427"
"Hack","2016","2","405"
"UnrealScript","2016","2","392"
"Papyrus","2016","2","383"
"SystemVerilog","2016","2","379"
"IDL","2016","2","371"
"Pure Data","2016","2","362"
"LabVIEW","2016","2","350"
"LiveScript","2016","2","343"
"nesC","2016","2","335"
"Zephir","2016","2","333"
"SMT","2016","2","332"
"Liquid","2016","2","317"
"XQuery","2016","2","312"
"SAS","2016","2","310"
"Squirrel","2016","2","305"
"Gnuplot","2016","2","300"
"POV-Ray SDL","2016","2","296"
"MoonScript","2016","2","296"
"Clean","2016","2","294"
"Objective-J","2016","2","289"
"Yacc","2016","2","287"
"1C Enterprise","2016","2","283"
"LilyPond","2016","2","271"
"Pony","2016","2","265"
"QMake","2016","2","263"
"Mercury","2016","2","261"
"Forth","2016","2","259"
"Mako","2016","2","243"
"Logtalk","2016","2","232"
"AMPL","2016","2","229"
"Stata","2016","2","227"
"Modelica","2016","2","224"
"ATS","2016","2","221"
"Rebol","2016","2","205"
"Inform 7","2016","2","194"
"JSONiq","2016","2","190"
"Agda","2016","2","182"
"Awk","2016","2","180"
"xBase","2016","2","170"
"AppleScript","2016","2","170"
"Scilab","2016","2","159"
"Brightscript","2016","2","152"
"M","2016","2","148"
"Idris","2016","2","146"
"Lean","2016","2","145"
"NetLogo","2016","2","139"
"LLVM","2016","2","136"
"Nemerle","2016","2","130"
"Propeller Spin","2016","2","122"
"ANTLR","2016","2","122"
"Alloy","2016","2","121"
"COBOL","2016","2","119"
"Lex","2016","2","118"
"MQL4","2016","2","116"
"Slash","2016","2","112"
"Thrift","2016","2","109"
"MAXScript","2016","2","109"
"Brainfuck","2016","2","105"
"RAML","2016","2","102"
"JavaScript","2016","3","1389387"
"Python","2016","3","892490"
"Java","2016","3","795084"
"HTML","2016","3","575625"
"C++","2016","3","570862"
"PHP","2016","3","518486"
"CSS","2016","3","423805"
"C","2016","3","317333"
"Shell","2016","3","287370"
"Ruby","2016","3","263344"
"C#","2016","3","248163"
"Go","2016","3","216654"
"TypeScript","2016","3","99460"
"Swift","2016","3","87308"
"Objective-C","2016","3","75522"
"Scala","2016","3","64305"
"Rust","2016","3","46603"
"Lua","2016","3","43962"
"Haskell","2016","3","41119"
"Jupyter Notebook","2016","3","40585"
"CoffeeScript","2016","3","33508"
"R","2016","3","31720"
"Perl","2016","3","29895"
"Clojure","2016","3","26113"
"VimL","2016","3","21524"
"Julia","2016","3","19126"
"Makefile","2016","3","18095"
"TeX","2016","3","17131"
"Erlang","2016","3","16887"
"Groovy","2016","3","16476"
"Matlab","2016","3","15970"
"PowerShell","2016","3","14630"
"Emacs Lisp","2016","3","13441"
"OCaml","2016","3","12965"
"Kotlin","2016","3","12030"
"Elixir","2016","3","11644"
"Puppet","2016","3","8599"
"Visual Basic","2016","3","8017"
"Arduino","2016","3","7865"
"FORTRAN","2016","3","6813"
"F#","2016","3","6677"
"DM","2016","3","6652"
"PLpgSQL","2016","3","5903"
"Pascal","2016","3","5252"
"GCC Machine Description","2016","3","5151"
"Dart","2016","3","4791"
"Assembly","2016","3","4702"
"Elm","2016","3","4413"
"Common Lisp","2016","3","4371"
"Vue","2016","3","4293"
"Scheme","2016","3","4244"
"XSLT","2016","3","4126"
"Perl6","2016","3","3906"
"Eagle","2016","3","3874"
"CMake","2016","3","3782"
"Groff","2016","3","3610"
"Batchfile","2016","3","3547"
"Vala","2016","3","3368"
"QML","2016","3","3288"
"Coq","2016","3","3055"
"SQF","2016","3","3054"
"KiCad","2016","3","3050"
"Haxe","2016","3","2901"
"D","2016","3","2849"
"ApacheConf","2016","3","2825"
"Nix","2016","3","2710"
"HCL","2016","3","2694"
"Tcl","2016","3","2623"
"Smalltalk","2016","3","2547"
"Web Ontology Language","2016","3","2538"
"PLSQL","2016","3","2339"
"BitBake","2016","3","2137"
"Crystal","2016","3","1961"
"Nginx","2016","3","1957"
"Nimrod","2016","3","1894"
"SourcePawn","2016","3","1799"
"PureScript","2016","3","1773"
"Cuda","2016","3","1620"
"Objective-C++","2016","3","1591"
"Mathematica","2016","3","1543"
"Apex","2016","3","1543"
"Prolog","2016","3","1527"
"SaltStack","2016","3","1522"
"ActionScript","2016","3","1514"
"GLSL","2016","3","1481"
"ASP","2016","3","1334"
"Xtend","2016","3","1281"
"OpenEdge ABL","2016","3","1262"
"Verilog","2016","3","1262"
"AutoHotkey","2016","3","1249"
"Processing","2016","3","1238"
"GDScript","2016","3","1228"
"PostScript","2016","3","1224"
"Racket","2016","3","1149"
"Protocol Buffer","2016","3","1095"
"Ceylon","2016","3","1075"
"Smarty","2016","3","1074"
"Standard ML","2016","3","1021"
"ColdFusion","2016","3","977"
"LiveScript","2016","3","965"
"Ada","2016","3","933"
"AutoIt","2016","3","931"
"M4","2016","3","908"
"Logos","2016","3","894"
"Cucumber","2016","3","855"
"VHDL","2016","3","831"
"Forth","2016","3","801"
"FreeMarker","2016","3","801"
"Game Maker Language","2016","3","791"
"PAWN","2016","3","718"
"ABAP","2016","3","688"
"DIGITAL Command Language","2016","3","650"
"GAP","2016","3","619"
"SQLPL","2016","3","598"
"AGS Script","2016","3","589"
"OpenSCAD","2016","3","568"
"API Blueprint","2016","3","553"
"Max","2016","3","552"
"Agda","2016","3","544"
"IDL","2016","3","531"
"Red","2016","3","498"
"Isabelle","2016","3","468"
"1C Enterprise","2016","3","467"
"HLSL","2016","3","462"
"Smali","2016","3","444"
"LabVIEW","2016","3","437"
"Xojo","2016","3","394"
"XQuery","2016","3","390"
"RobotFramework","2016","3","386"
"ooc","2016","3","363"
"Stata","2016","3","362"
"Pure Data","2016","3","343"
"ATS","2016","3","339"
"Objective-J","2016","3","336"
"UnrealScript","2016","3","334"
"Liquid","2016","3","318"
"LilyPond","2016","3","313"
"NSIS","2016","3","307"
"SMT","2016","3","298"
"Hack","2016","3","298"
"Factor","2016","3","298"
"Modula-2","2016","3","297"
"SystemVerilog","2016","3","287"
"Gnuplot","2016","3","258"
"Bluespec","2016","3","239"
"MoonScript","2016","3","237"
"ANTLR","2016","3","213"
"Idris","2016","3","211"
"Yacc","2016","3","204"
"SAS","2016","3","203"
"Awk","2016","3","201"
"Squirrel","2016","3","196"
"Rebol","2016","3","194"
"Hy","2016","3","185"
"SuperCollider","2016","3","182"
"Logtalk","2016","3","173"
"Mercury","2016","3","173"
"Eiffel","2016","3","167"
"LLVM","2016","3","165"
"AppleScript","2016","3","156"
"PureBasic","2016","3","152"
"POV-Ray SDL","2016","3","139"
"Mako","2016","3","133"
"NetLogo","2016","3","130"
"Nemerle","2016","3","129"
"M","2016","3","126"
"RAML","2016","3","122"
"Modelica","2016","3","120"
"AMPL","2016","3","120"
"Brightscript","2016","3","119"
"nesC","2016","3","116"
"Genshi","2016","3","111"
"DTrace","2016","3","111"
"Brainfuck","2016","3","104"
"Papyrus","2016","3","104"
"Inform 7","2016","3","103"
"Clean","2016","3","101"
"Propeller Spin","2016","3","100"
"JavaScript","2016","4","1494696"
"Python","2016","4","921511"
"Java","2016","4","790617"
"C++","2016","4","719386"
"HTML","2016","4","623121"
"PHP","2016","4","524802"
"CSS","2016","4","459280"
"C","2016","4","340120"
"Shell","2016","4","324343"
"Ruby","2016","4","267029"
"C#","2016","4","266743"
"Go","2016","4","223424"
"TypeScript","2016","4","120899"
"Swift","2016","4","91975"
"Objective-C","2016","4","74315"
"Scala","2016","4","68015"
"Rust","2016","4","51500"
"Jupyter Notebook","2016","4","46289"
"Haskell","2016","4","40884"
"Lua","2016","4","40807"
"Perl","2016","4","31303"
"R","2016","4","30897"
"CoffeeScript","2016","4","29030"
"Clojure","2016","4","25660"
"VimL","2016","4","23764"
"TeX","2016","4","22535"
"Makefile","2016","4","19234"
"Groovy","2016","4","18272"
"Matlab","2016","4","16929"
"PowerShell","2016","4","16529"
"Emacs Lisp","2016","4","14454"
"OCaml","2016","4","14093"
"Elixir","2016","4","13314"
"Kotlin","2016","4","13303"
"Julia","2016","4","12865"
"Erlang","2016","4","11805"
"Visual Basic","2016","4","9984"
"Arduino","2016","4","9813"
"Vue","2016","4","9571"
"Puppet","2016","4","7406"
"Assembly","2016","4","7026"
"F#","2016","4","6751"
"Eagle","2016","4","6526"
"DM","2016","4","6514"
"Elm","2016","4","6332"
"PLpgSQL","2016","4","6209"
"Dart","2016","4","5801"
"FORTRAN","2016","4","5667"
"GCC Machine Description","2016","4","4902"
"Pascal","2016","4","4833"
"CMake","2016","4","4571"
"Common Lisp","2016","4","4398"
"Perl6","2016","4","4264"
"Isabelle","2016","4","4257"
"Groff","2016","4","4193"
"Processing","2016","4","4147"
"Scheme","2016","4","3803"
"Batchfile","2016","4","3746"
"XSLT","2016","4","3682"
"D","2016","4","3554"
"QML","2016","4","3552"
"Haxe","2016","4","3467"
"ApacheConf","2016","4","2987"
"KiCad","2016","4","2945"
"Vala","2016","4","2800"
"Nix","2016","4","2719"
"Crystal","2016","4","2717"
"BitBake","2016","4","2672"
"PLSQL","2016","4","2471"
"ColdFusion","2016","4","2470"
"Web Ontology Language","2016","4","2437"
"Verilog","2016","4","2433"
"Coq","2016","4","2369"
"HCL","2016","4","2329"
"PureScript","2016","4","2128"
"Smalltalk","2016","4","2120"
"Mathematica","2016","4","2038"
"Cuda","2016","4","1969"
"SourcePawn","2016","4","1927"
"Nginx","2016","4","1897"
"Prolog","2016","4","1878"
"SQF","2016","4","1802"
"GLSL","2016","4","1753"
"ActionScript","2016","4","1719"
"LiveScript","2016","4","1690"
"VHDL","2016","4","1654"
"Tcl","2016","4","1651"
"SaltStack","2016","4","1470"
"AutoHotkey","2016","4","1430"
"Racket","2016","4","1416"
"GDScript","2016","4","1398"
"Smarty","2016","4","1389"
"DIGITAL Command Language","2016","4","1369"
"Nimrod","2016","4","1308"
"ASP","2016","4","1290"
"Xtend","2016","4","1229"
"Apex","2016","4","1205"
"Objective-C++","2016","4","1090"
"Ada","2016","4","1016"
"SQLPL","2016","4","1015"
"OpenEdge ABL","2016","4","1002"
"M4","2016","4","971"
"PostScript","2016","4","969"
"Logos","2016","4","944"
"OpenSCAD","2016","4","877"
"ABAP","2016","4","830"
"Game Maker Language","2016","4","825"
"HLSL","2016","4","798"
"Protocol Buffer","2016","4","784"
"Ceylon","2016","4","753"
"Cucumber","2016","4","750"
"IDL","2016","4","686"
"Standard ML","2016","4","677"
"GAP","2016","4","652"
"Max","2016","4","636"
"FreeMarker","2016","4","621"
"1C Enterprise","2016","4","604"
"AutoIt","2016","4","530"
"API Blueprint","2016","4","512"
"X10","2016","4","489"
"SystemVerilog","2016","4","467"
"Red","2016","4","442"
"RobotFramework","2016","4","441"
"Gnuplot","2016","4","424"
"SuperCollider","2016","4","424"
"LLVM","2016","4","419"
"AGS Script","2016","4","412"
"ooc","2016","4","400"
"PAWN","2016","4","381"
"Forth","2016","4","371"
"Liquid","2016","4","358"
"Stata","2016","4","347"
"LabVIEW","2016","4","328"
"Eiffel","2016","4","324"
"JSONiq","2016","4","318"
"Agda","2016","4","315"
"Factor","2016","4","309"
"COBOL","2016","4","304"
"NSIS","2016","4","304"
"Scilab","2016","4","288"
"ANTLR","2016","4","287"
"UnrealScript","2016","4","271"
"MoonScript","2016","4","264"
"Squirrel","2016","4","256"
"Objective-J","2016","4","250"
"Logtalk","2016","4","237"
"ATS","2016","4","236"
"Modula-2","2016","4","235"
"RAML","2016","4","233"
"NetLogo","2016","4","228"
"AMPL","2016","4","227"
"XQuery","2016","4","224"
"Awk","2016","4","211"
"SMT","2016","4","211"
"M","2016","4","201"
"Pure Data","2016","4","200"
"Yacc","2016","4","195"
"xBase","2016","4","176"
"Hack","2016","4","174"
"POV-Ray SDL","2016","4","167"
"MQL4","2016","4","167"
"Xojo","2016","4","165"
"LilyPond","2016","4","164"
"PureBasic","2016","4","163"
"Inform 7","2016","4","162"
"Pan","2016","4","161"
"DTrace","2016","4","161"
"SAS","2016","4","144"
"Mako","2016","4","142"
"Clean","2016","4","136"
"XProc","2016","4","131"
"Component Pascal","2016","4","131"
"Idris","2016","4","127"
"AppleScript","2016","4","124"
"Mercury","2016","4","122"
"Rascal","2016","4","119"
"Lex","2016","4","115"
"NCL","2016","4","114"
"Pony","2016","4","114"
"Brainfuck","2016","4","113"
"Modelica","2016","4","111"
"Oz","2016","4","111"
"Smali","2016","4","109"
"CartoCSS","2016","4","107"
"Bluespec","2016","4","101"
"JavaScript","2017","1","1298908"
"Python","2017","1","875496"
"Java","2017","1","689919"
"HTML","2017","1","645240"
"PHP","2017","1","477564"
"C++","2017","1","472402"
"CSS","2017","1","375919"
"Shell","2017","1","298932"
"C","2017","1","288536"
"C#","2017","1","281031"
"Ruby","2017","1","249381"
"Go","2017","1","224510"
"TypeScript","2017","1","126574"
"Swift","2017","1","70112"
"Scala","2017","1","63986"
"Objective-C","2017","1","55804"
"Jupyter Notebook","2017","1","53007"
"Rust","2017","1","45505"
"Haskell","2017","1","39499"
"Lua","2017","1","37669"
"Perl","2017","1","30742"
"R","2017","1","29323"
"CoffeeScript","2017","1","26916"
"Vim script","2017","1","21986"
"Clojure","2017","1","21302"
"TeX","2017","1","20462"
"Groovy","2017","1","19075"
"Makefile","2017","1","17768"
"PowerShell","2017","1","17628"
"Kotlin","2017","1","15186"
"Matlab","2017","1","14927"
"Elixir","2017","1","14525"
"OCaml","2017","1","13611"
"Emacs Lisp","2017","1","12561"
"Erlang","2017","1","11748"
"Julia","2017","1","11343"
"Vue","2017","1","10326"
"DM","2017","1","9588"
"Visual Basic","2017","1","8185"
"Arduino","2017","1","6989"
"F#","2017","1","6373"
"Fortran","2017","1","6310"
"Puppet","2017","1","5952"
"PLpgSQL","2017","1","5858"
"Assembly","2017","1","5299"
"Dart","2017","1","4892"
"Roff","2017","1","4847"
"Eagle","2017","1","4507"
"Pascal","2017","1","4503"
"Elm","2017","1","4310"
"Common Lisp","2017","1","4121"
"Processing","2017","1","4018"
"XSLT","2017","1","3998"
"CMake","2017","1","3849"
"Scheme","2017","1","3729"
"Vala","2017","1","3579"
"Batchfile","2017","1","3309"
"D","2017","1","3294"
"KiCad","2017","1","3200"
"QML","2017","1","3184"
"Perl6","2017","1","3068"
"Haxe","2017","1","2957"
"BitBake","2017","1","2913"
"Smarty","2017","1","2487"
"PLSQL","2017","1","2477"
"Crystal","2017","1","2175"
"Coq","2017","1","2108"
"ApacheConf","2017","1","2100"
"Mathematica","2017","1","2004"
"Nix","2017","1","1917"
"HCL","2017","1","1896"
"Web Ontology Language","2017","1","1822"
"PureScript","2017","1","1800"
"Cuda","2017","1","1726"
"Prolog","2017","1","1723"
"Objective-C++","2017","1","1715"
"GLSL","2017","1","1678"
"Smalltalk","2017","1","1646"
"Nginx","2017","1","1618"
"ActionScript","2017","1","1616"
"SourcePawn","2017","1","1602"
"ColdFusion","2017","1","1592"
"Apex","2017","1","1513"
"ASP","2017","1","1506"
"VimL","2017","1","1500"
"SQF","2017","1","1466"
"SaltStack","2017","1","1395"
"Tcl","2017","1","1392"
"Racket","2017","1","1354"
"Gherkin","2017","1","1346"
"AutoIt","2017","1","1329"
"VHDL","2017","1","1309"
"Nim","2017","1","1263"
"Standard ML","2017","1","1237"
"AutoHotkey","2017","1","1146"
"LiveScript","2017","1","1117"
"M4","2017","1","1104"
"GCC Machine Description","2017","1","1089"
"Ada","2017","1","1041"
"Verilog","2017","1","987"
"GAP","2017","1","981"
"HLSL","2017","1","972"
"PostScript","2017","1","927"
"Xtend","2017","1","891"
"GDScript","2017","1","846"
"ABAP","2017","1","828"
"UnrealScript","2017","1","823"
"Protocol Buffer","2017","1","822"
"OpenEdge ABL","2017","1","805"
"SQLPL","2017","1","793"
"LabVIEW","2017","1","739"
"OpenSCAD","2017","1","738"
"IDL","2017","1","612"
"Game Maker Language","2017","1","573"
"Max","2017","1","564"
"Logos","2017","1","511"
"DIGITAL Command Language","2017","1","465"
"1C Enterprise","2017","1","462"
"API Blueprint","2017","1","440"
"Yacc","2017","1","433"
"Component Pascal","2017","1","429"
"Red","2017","1","424"
"AMPL","2017","1","375"
"Scilab","2017","1","357"
"Pure Data","2017","1","349"
"Stata","2017","1","344"
"Groff","2017","1","341"
"PAWN","2017","1","340"
"Isabelle","2017","1","339"
"Forth","2017","1","331"
"Gnuplot","2017","1","318"
"Objective-J","2017","1","315"
"xBase","2017","1","313"
"XProc","2017","1","294"
"Ceylon","2017","1","291"
